Study,Experiment,Family,Genus,Species,Latitude,Longitude,Stressor,Lifestage,Response_category,Sign_change,Response_variable,Units,Duration_days,Timepoint,Sample_size.t,Sample_size.c,ECOREGION,PROVINCE,REALM,yi,vi,deltapH_z,deltapCO2_z,deltaT_z,Duration_days_z
Franke et al. 2021,1,Laminariaceae,Laminaria,Laminaria digitata,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,-1.219025694,0.474301182,NA,NA,0.922006448,0.093175948
Franke et al. 2021,1,Laminariaceae,Laminaria,Laminaria digitata,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,-4.656029266,1.483930426,NA,NA,1.174772988,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,0.358426384,0.406423474,NA,NA,-0.594592791,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,-0.124342757,0.400773056,NA,NA,-0.341826251,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,-0.172206631,0.401482756,NA,NA,-0.089059711,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,0.167993299,0.401411087,NA,NA,0.163706829,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,1.291369097,0.483381707,NA,NA,0.416473369,0.093175948
Franke et al. 2021,1,Laminariaceae,Hedophyllum,Hedophyllum nigripes,78.966667,11.5,T,Young sporophyte,Biochemical composition,-,C:N ratio,mol:mol,14,F,5,5,North and East Barents Sea,Arctic,Arctic,1.755431043,0.554076907,NA,NA,0.669239908,0.093175948
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,SOD activity,U/mg,0.125,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,7.372294511,5.195893863,NA,NA,0.669239908,-0.768026979
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,SOD activity,U/mg,0.25,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,5.697206163,3.371513172,NA,NA,0.669239908,-0.760268394
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,SOD activity,U/mg,0.5,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,5.617767928,3.296609708,NA,NA,0.669239908,-0.744751224
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,SOD activity,U/mg,1,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-5.178442214,2.901355313,NA,NA,0.669239908,-0.713716884
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,SOD activity,U/mg,2,F,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-12.33938125,13.35502747,NA,NA,0.669239908,-0.651648205
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Enzyme activity,-,Peroxidase activity,mmol/g/min,0.125,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,8.849724242,7.19313493,NA,NA,0.669239908,-0.768026979
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Enzyme activity,-,Peroxidase activity,mmol/g/min,0.25,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,13.78180539,16.49484664,NA,NA,0.669239908,-0.760268394
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Enzyme activity,-,Peroxidase activity,mmol/g/min,0.5,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,10.70973842,10.22487476,NA,NA,0.669239908,-0.744751224
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Enzyme activity,-,Peroxidase activity,mmol/g/min,1,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-3.486114246,1.679416044,NA,NA,0.669239908,-0.713716884
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Enzyme activity,-,Peroxidase activity,mmol/g/min,2,F,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-9.927188735,8.879089682,NA,NA,0.669239908,-0.651648205
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,CAT activity,mmol/g/min,0.125,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,11.10377867,10.9411584,NA,NA,0.669239908,-0.768026979
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,CAT activity,mmol/g/min,0.25,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,14.78261216,18.87713518,NA,NA,0.669239908,-0.760268394
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,CAT activity,mmol/g/min,0.5,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-1.371186593,0.823346056,NA,NA,0.669239908,-0.744751224
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,CAT activity,mmol/g/min,1,NF,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-6.404997844,4.085333115,NA,NA,0.669239908,-0.713716884
Liu et al. 2019,1,Arthrothamnaceae,Saccharina,Saccharina japonica,36.116667,120.316667,T,Young sporophyte,Stress response,-,CAT activity,mmol/g/min,2,F,3,3,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,-5.129534133,2.859343369,NA,NA,0.669239908,-0.651648205
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-0.240858112,0.503625789,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,0.388430589,0.509429895,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,0.705499962,0.531108137,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,0.914048517,0.552217793,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-0.084361319,0.500444802,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,0.944458422,0.555750107,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,0.526620336,0.517333061,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,1.157975921,0.583806765,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,1.592216892,0.658447164,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,1.473695735,0.635736195,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,2.109859815,0.778219278,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,2.725103282,0.964136744,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-0.578891495,0.52094471,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-0.340572427,0.507249349,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Accessory pigments ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-1.933545316,0.733662343,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-0.830209321,0.54307797,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,0.427500639,0.5114223,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,0.944913539,0.55580385,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-0.605016312,0.522877796,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,0,0.5,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-0.688405686,0.529618899,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,0.448089474,0.512549011,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,0.040992845,0.500105026,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,-0.127994179,0.501023907,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,0.111905979,0.500782684,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,-1.311884251,0.607565018,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,-4.613417752,1.83022646,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-1.445471064,0.630586662,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-0.809203264,0.54092562,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Pigments,-,Chlorophyll a : Xanthophyll cycle pigment pool ratio,,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-3.235684904,1.15435355,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-1.286121967,0.603381857,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-2.197715855,0.801872186,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-1.084434396,0.573499872,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-0.386540455,0.509338345,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-1.135738433,0.580618862,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,2,Arthrothamnaceae,Saccharina,Saccharina latissima,67.27651667,14.57466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,-2.230925974,0.811064419,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,0.551899618,0.519037074,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,-1.390851362,0.620904219,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,60.22691667,5.286783333,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,Southern Norway,Northern European Seas,Temperate Northern Atlantic,-1.63564009,0.667207407,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,0.717536174,0.532178635,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,-0.674218008,0.52841062,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,3,Arthrothamnaceae,Saccharina,Saccharina latissima,54.17913333,7.9178,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,North Sea,Northern European Seas,Temperate Northern Atlantic,-0.004131625,0.500001067,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,1.763759521,0.694427978,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,1.596412293,0.659283263,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,4,Arthrothamnaceae,Saccharina,Saccharina latissima,47.55858333,-2.924466667,T,Adult sporophyte,Biochemical composition,-,Mannitol,mg/g,8,F,4,4,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,-1.370145114,0.617331102,NA,NA,-0.341826251,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,C:N ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-0.844086457,0.544530122,NA,NA,-1.35289241,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,C:N ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-0.788675252,0.538875541,NA,NA,-0.847359331,-0.279236128
Diehl et al. 2021,1,Arthrothamnaceae,Saccharina,Saccharina latissima,78.92493333,11.91846667,T,Adult sporophyte,Biochemical composition,-,C:N ratio,,8,F,4,4,North and East Barents Sea,Arctic,Arctic,-0.485338617,0.514722098,NA,NA,-0.341826251,-0.279236128
